index	text
21032	Not all of the buildings you've seen are facilities for our park staff. We are proud to offer some splendid entertainment options to each and every one of you visiting us today.
21033	If you need a bite to eat, or perhaps a refreshing drink, then why not head on over to one of our fabulous shops later on?
21034	Should anyone find themselves with a stomach growling louder than a dinosaur, then we'd be delighted to welcome you to one of our wonderful guest facilities.
21035	Behind the tall gates of each hatchery lies state-of-the-art equipment, ground-breaking technology and world-class staff working 'round the clock to bring prehistory to the modern day.
21036	Hatcheries like this allow us to safely introduce our dinosaurs to their enclosures, either having been incubated here on-site or having arrived from outside of the park.
21037	The life of every avian reptile begins with an egg. From excavation to embryo, it is a truly miraculous process to bring each soaring species to life. 
21038	Before we introduce a flying reptile to its aviary, our team of experts work tirelessly to nurture each animal and ensure it is fully prepared for release.
21039	Each marine reptile reared at the park is housed in a hatchery, where its growth and development can be monitored by our hard-working team.
21040	This is one of our marine hatcheries, where our aquatic reptiles are cared for before eventually being transferred out to their enclosure.
21041	Despite possessing a great degree of speed and agility, Herrerasaurus is considered to be a rather primitive predator and was unlikely to have topped the food chain of Triassic Argentina. 
21042	While many dinosaurs tower above us and others scamper below, the skilled hunter Herrerasaurus stands eye to eye with us humans… but hopefully, this not a situation you will find yourself in. 
21043	Although the flat-topped skull of Homalocephale would sometimes be used for butting heads, it is theorized that this species would occasionally use their broad hips to engage in flank-butting.
21044	Homalocephale may be a relatively small species of pachycephalosaur, but its large eyes and long legs means that this Mongolian herbivore is well equipped to identify and escape danger.
21045	For those of you wanting to extend your time at the park, why not consider staying at our five-star, on-site hotel? No need to spend extra time travelling to and from the park. Let discovery lie at your doorstep
21046	Five-star luxury awaits you in our glorious hotel. After a busy day enjoying the park, you'll be sure to need a well-deserved rest. So why not see what our incredible hotels have to offer?
21047	A double row of small spike-like plates line the back of Huayangosaurus, transitioning into pairs of long spikes that run along its tail. However, these are all often overshadowed by the imposing spike that protrudes from each shoulder. 
21048	The Chinese herbivore Huayangosaurus preceded its famous North American relative Stegosaurus by more than 20 million years. The Stegosaur evolution would see many changes unfold, including the loss of teeth. 
21049	Many millions of years have passed since these prehistoric animals first roamed the Earth, yet inside each of these predators lies an inherent need to hunt. Watch carefully and note the patience, precision and proficiency of these deadly hunters.
21050	Like our modern day predators, these fascinating animals will hunt to secure a succulent meal for themselves. They can approach with a subtle silence and strike with inconceivable force.
21051	Where it is safe and sustainable to do so, we like to try and recreate the predator-prey scenarios that carnivores would have experienced millions of years ago. After all, some animals don't want to be fed, they want to hunt.
21052	Presented with the profile of an Ichthyosaurus, one could easily mistake it for a prehistoric dolphin or swordfish. It is in fact neither; rather, a supple aquatic reptile far removed from lineages of the land. 
21053	Under the rippling waves of the Jurassic waters lived the masterful marine hunter, Ichthyosaurus, with large round eyes providing attuned vision and solid ear bones that can sense subtle vibrations in the water.
21054	Iguanodon is one species you would not want to find yourself grappling with. Sporting a large spike on each thumb, this formidable ornithopod can deliver a powerful, puncturing blow. 
